9895 29698
6475 4497 928
7665 1800 -787
6105 1258 -358
3684 8884 182
2132 9608 -142
4186 8874 -791
9712 9698 -855
8984 4026 286
3588 7099 -179
385 9788 -770
4976 3952 -360
8902 9081 -683
9104 5877 -272
111 3752 564
4517 7519 -24
8205 8770 609
5862 2226 875
1692 6758 883
2834 8608 -979
4949 5363 294
6396 4590 -869
8426 995 -917
2201 7035 257
1209 2670 -27
352 7536 -629
7499 8682 -437
6888 7038 267
7959 3911 -844
6000 3447 94
8709 1893 996
9148 4510 302
6080 8266 -544
2374 3554 -548
3797 3828 272
6540 9059 413
7635 5691 593
3119 2248 186
2732 5489 -763
8544 9681 856
9195 2620 298
5369 2597 893
2426 2250 269
3291 4554 -480
8166 4598 -20
7435 8423 323
8115 3201 635
3096 7238 -250
205 356 329
670 5576 371
5383 458 21
2019 5926 108
8692 8502 416
3459 3586 452
6398 6062 -577
2610 5814 277
3288 9437 -388
8246 5054 324
7940 8290 77
7111 1388 630
8252 1127 -832
5719 3181 516
256 4422 369
6031 140 405
717 7356 -411
1502 6053 140
8115 3803 578
8449 8658 -497
5751 4717 58
8413 8313 803
5595 5066 -243
2255 4208 -375
2276 8334 -162
8274 765 79
3758 5552 227
1021 5150 789
1357 1797 781
5760 5226 522
6066 6635 307
4308 2662 80
3691 7967 179
5612 7134 -686
4159 5548 -903
4190 4138 -616
2061 999 457
1130 2619 -738
648 8005 381
5972 9849 576
4 7722 -195
5990 1895 -389
452 4233 -179
3325 6893 923
9166 980 -675
9206 9174 557
6469 5231 -429
1484 5047 -918
8709 4037 -242
3776 6228 -495
5308 6459 951
3998 2255 232
6840 9230 871
3769 587 15
4563 459 -366
273 2655 -620
5061 4936 -126
6598 3637 -453
7471 3369 270
627 7282 -302
8764 343 116
9666 7325 11
7604 1732 135
5720 7387 -420
2172 6635 -837
6633 8666 951
7901 3653 -462
9551 2325 -579
725 2978 -973
180 1221 -849
1552 7526 -439
2346 3950 9
9220 2180 867
5882 352 115
6175 8948 -274
1271 5831 -294
8855 4019 -823
2669 8462 -325
3019 1342 -319
4827 9098 -580
3973 8184 -145
7232 9448 -688
8661 9790 332
308 8826 3
5339 3665 -837
7538 758 -291
9528 6385 481
7765 4706 172
1068 627 -160
9572 63 -96
9105 5614 -781
7450 6063 -270
8400 813 997
1356 1869 -300
654 795 502
7827 7281 -246
85 4724 765
9429 2569 941
7059 5564 -952
7564 2197 163
6751 5484 -134
2704 5250 358
306 7118 -154
7623 4466 -736
5501 2364 -172
9519 2844 666
870 4850 -636
9475 2856 -222
2413 7656 807
9676 4701 178
5414 7429 521
9858 5400 -23
8491 7212 -665
1939 6795 111
9436 2105 653
6597 6430 989
1900 8826 -250
7559 7357 306
845 7050 -212
9096 6383 -495
7031 8635 -237
1196 542 -43
8936 9112 -887
4937 1281 208
4480 6802 -618
9812 3770 -416
2394 6912 686
2591 5546 -68
8785 6916 679
8958 3875 -521
883 3135 428
3673 5302 546
4938 4059 542
1106 8675 883
3315 3116 -475
308 7973 -179
4895 3979 762
3439 7414 492
3521 8428 -109
5426 2693 985
2763 97 -147
9603 1471 406
6968 4745 -515
7648 7031 204
8169 7336 890
4701 2720 882
7776 406 -882
1270 4961 -224
3443 5883 -552
7844 6054 -41
748 2819 899
5541 1352 626
5474 9344 910
4101 1105 159
4083 9843 14
8199 9334 -260
3233 766 -935
711 9568 562
6271 1738 660
5017 5194 -674
6216 3599 625
5658 8305 -53
9881 722 485
8936 1341 246
7898 7263 -273
4619 7625 -524
9603 3002 488
4087 8480 -482
2898 9024 511
7117 3662 -985
7344 9484 -654
9588 5039 242
8689 2826 575
1044 1077 882
2699 5901 -257
5160 1259 -809
4983 1706 -980
4885 2048 713
2431 8028 -690
1293 5856 522
3529 3852 380
9015 5729 200
9124 4256 -91
1558 5303 984
4344 7823 -725
4918 7995 282
6483 3615 252
9755 3901 -437
3638 438 102
7338 2752 -895
7474 3939 -507
2862 57 797
6747 348 -263
9312 7173 -952
4683 9358 164
5283 2685 -251
2860 4629 -793
8225 7910 657
6606 8255 283
7154 2205 -282
4030 7331 43
2888 7395 -261
4012 1801 487
4628 3826 -44
5047 8022 -72
7966 5836 -445
8659 1455 -575
8970 3662 990
2929 3729 -939
4269 8331 661
6694 439 152
7643 8853 522
5218 4087 120
704 1897 -18
205 608 728
3639 4601 -658
5036 4668 -547
5265 1985 -258
6466 7355 -680
9833 5351 578
7329 1873 -431
9231 6829 -132
3029 7407 -374
3898 7988 170
8154 7922 -447
6120 6255 -211
2525 6310 -754
2822 1241 534
7778 2823 -687
9861 8966 -226
2519 9694 429
6178 7566 132
6680 2043 376
2416 9892 -404
367 2878 -428
122 9543 998
1943 8779 242
7447 6647 169
5490 8185 -882
6674 2052 -664
774 8308 -480
5985 45 -10
8443 6705 99
9655 5153 -724
9759 4581 -431
7346 1020 500
6500 7735 -840
527 4071 -656
3068 6417 35
3465 6903 430
5052 5984 303
9483 8515 947
1800 4634 454
9436 6751 495
2268 2878 -966
9776 6071 621
5216 2243 -389
971 7040 163
4305 9021 -224
9638 4 -228
5407 4458 -314
5277 6791 -390
8346 2613 530
4768 6571 -363
7010 2084 707
2632 9426 288
4855 9474 -42
9581 6134 -409
1356 968 -784
9603 4784 241
8139 9746 120
6298 4002 333
5087 928 245
7377 3008 419
4386 3783 118
6410 7530 385
2643 542 545
1959 7129 774
5893 3445 983
741 7529 -219
1471 4371 67
8235 8469 -939
4775 4350 801
6633 3046 985
1701 7211 -471
9536 2570 360
85 3299 -300
3298 2141 -781
1721 328 402
2145 9468 -446
8189 8269 -694
955 6032 -966
7690 1420 -765
1956 3208 892
5138 7076 -175
7018 4602 -519
696 4179 475
4678 3431 783
1578 3648 -211
8377 1890 371
8835 8449 -151
4910 9031 730
5165 1020 646
3666 4934 -129
8716 4416 319
4877 8827 350
50 9459 -381
7499 6198 -686
5039 9479 789
1695 7886 785
6803 4445 939
1525 6129 523
9058 9388 -350
2652 2410 -76
5459 4848 -177
7884 7534 -729
2973 862 -542
4830 392 -649
2169 9352 214
9679 8271 -248
3140 7721 -774
819 8761 -121
3084 7475 649
1224 6077 947
1920 4532 -979
2274 8779 640
5584 8095 -995
5759 2871 -544
7784 8038 -959
3798 9051 -142
2723 9802 -61
3397 1384 -882
7944 7198 -621
4035 6818 423
4877 2063 716
1275 7944 -138
3760 3715 -649
3119 8079 -215
4437 834 -333
1472 6903 -822
2758 6562 821
4317 6554 467
8765 6131 -124
6091 7117 951
8049 933 738
1180 5021 -506
9191 6448 -284
5550 3434 -925
4730 6945 253
541 1927 775
9614 958 40
196 7094 416
5306 4984 178
9076 3887 890
4450 4546 -400
4828 2138 -893
1401 3403 112
4291 6667 291
2257 5968 533
8456 5618 -230
4930 8883 896
9596 2956 588
2872 8832 267
6237 7278 130
9297 3404 975
4210 6694 -421
8903 8521 361
849 9576 942
8145 2336 297
7612 1054 403
1609 7468 569
4644 760 -591
5544 131 401
6353 2460 -132
4754 4244 -616
8379 7504 -82
8453 9399 818
526 3776 -519
9176 713 -22
1476 4790 -588
6376 9348 -628
6195 6898 644
4098 396 -144
2811 8475 -829
727 4051 -631
3425 3894 386
2148 9454 172
8830 6277 58
792 4223 -252
6722 4108 137
4971 5363 -280
8936 1769 567
4999 8503 692
905 1061 -575
7057 1219 -567
2704 1357 97
3006 1392 187
4694 852 -725
4542 1840 -635
7524 1693 755
8854 3490 976
9777 8485 -864
253 7236 63
1340 8971 866
2114 8383 -638
8995 8801 -237
9415 2443 -518
8465 3873 -857
4418 1610 0
5701 9850 -668
9164 8829 113
8738 1800 350
1257 7209 -841
1718 8309 -406
969 9165 -275
9287 7139 -957
6368 6095 -292
2234 2012 -556
2761 2486 -978
1262 3761 771
8006 694 175
2539 3686 -339
2799 9555 -620
9698 904 518
3768 169 -971
7906 3436 984
5977 367 443
9865 9016 95
5310 8582 546
1623 9522 213
387 5498 24
8192 3926 142
6208 2163 153
1911 3657 -597
7490 2870 737
9570 6194 334
7158 3667 778
1039 4848 573
3502 1963 -382
6721 3313 447
3009 4439 422
6714 1769 410
2960 7011 441
6427 609 -131
3536 7043 212
3733 3281 935
5830 3469 -424
5766 7819 -740
4098 4683 483
2633 4111 120
8397 7841 -117
6657 1582 -292
5676 8697 -876
8740 3091 -392
629 2027 945
7688 7661 180
3731 7242 -459
180 6805 -826
545 5298 860
6253 1022 -110
53 6769 -833
3678 9542 -814
764 7890 127
3369 4455 730
2971 3802 -260
7224 8221 -479
2191 2129 -445
5920 5237 415
8887 3263 -416
5433 3115 -235
9444 2043 -655
6687 3792 504
5215 7019 60
6330 1492 -198
2384 4549 396
669 5765 709
8375 4337 -586
828 3400 -460
9460 7054 -587
6456 5200 439
971 9464 -875
5375 1319 -658
9811 7759 713
9371 7143 356
7028 5394 478
947 6718 -750
3163 1858 91
358 7473 565
8097 592 844
2287 6686 161
2472 1199 -852
3694 5344 -408
4943 7293 267
9749 8059 424
998 7887 873
9141 6338 -67
456 9120 799
9863 8280 -750
1993 11 405
8967 5051 -455
7788 3975 176
3571 8213 298
521 2219 20
2787 4681 -415
7037 7430 -797
4033 759 428
2130 4063 -820
3475 9305 486
4240 2216 -898
6034 7439 -177
7592 2803 842
8867 9053 -976
3998 4815 -338
7148 2129 -823
6279 5330 492
8326 1116 815
6463 6669 -313
6 6271 869
6045 7877 -31
7901 4841 -571
8362 6244 -332
6066 3241 -769
4670 3935 696
7394 6014 -787
6104 8552 254
5056 6320 -503
1955 6459 293
2206 6977 -792
9054 4742 421
6396 1634 677
4038 6180 -351
5106 1384 134
4253 2484 -624
4812 7701 -975
2951 438 287
7629 281 -986
7730 1228 -419
9545 5526 639
1559 5813 -859
7805 9366 -539
8493 7926 572
9191 9145 616
6319 6879 987
6563 2065 920
6625 696 -628
992 430 617
3393 4273 922
7905 3924 708
4469 6267 -572
9172 5182 -969
4133 3478 980
8355 5122 -752
930 5900 774
8522 2777 -577
6124 57 -55
8889 4424 68
2343 8416 -561
2653 300 296
7270 6554 -386
9129 2657 105
2017 1100 -896
4640 6201 539
625 6403 430
165 8111 -663
6265 4651 783
6919 5139 -398
5244 35 53
1328 6482 -261
4698 8448 -85
9574 1185 -271
9365 3381 783
6835 4003 98
5924 5820 -54
578 909 -885
6447 3652 620
5080 3945 489
4035 5019 -620
5391 9847 -458
9375 6868 -546
9230 1996 690
1808 1057 477
8747 3282 -662
8961 7176 -386
1830 5321 403
4014 837 736
4361 5724 211
8600 3080 211
9002 7604 -1000
5839 6076 -364
8931 7754 -297
1708 1971 -374
3383 6045 413
4255 8660 997
9597 1209 -998
2894 7543 608
7968 6991 -97
9633 9365 173
1319 727 -868
8501 8277 -296
8457 2560 741
2187 2306 180
2609 1364 40
7171 1784 5
4115 1084 -215
9128 6883 791
6120 2682 177
9775 2684 -102
409 700 -206
4545 5784 40
7866 151 637
5795 1669 950
7713 8441 728
5201 637 -238
2279 5097 630
3749 69 -862
2324 1983 -766
9453 7548 292
3247 3335 682
5834 519 -366
1666 6341 181
1923 2596 -751
514 7856 -489
6389 6704 784
3443 5866 922
7036 7216 732
2108 7136 382
6462 3922 371
1821 5157 -584
3084 2567 869
5132 7660 34
4921 5254 927
9581 813 419
1548 5637 54
8896 5326 -764
558 6772 -568
4122 5821 -937
1153 411 -961
5500 6478 742
65 9795 715
7760 750 -700
6718 6186 -120
346 4636 -926
4503 2401 -519
4711 4495 116
437 1342 946
5444 3811 -946
9567 4613 242
9138 3144 228
9796 5028 694
8595 813 771
3250 7138 447
2471 5470 108
1314 3834 -149
5239 1218 557
8017 2514 704
7707 8346 228
5096 176 -229
6243 7129 716
4481 6047 -528
3247 7973 621
8641 3216 788
8781 6522 -658
7961 1047 337
6413 5463 -354
1246 1932 -189
8340 8053 764
7784 1566 -818
167 1081 924
8393 5516 -219
1219 2603 651
2109 6355 -879
9419 4045 -854
8411 8160 -835
4117 3071 390
7213 5201 352
7483 4237 952
3802 3689 43
7498 6677 465
4770 238 -423
7867 5865 480
9631 1237 50
3835 8020 152
2536 9554 -70
1963 2946 410
5873 2218 3
3830 6568 203
4116 8883 395
7889 933 -915
1048 7096 322
2910 413 102
6200 6907 -646
7988 570 -366
213 2585 -10
8842 9485 89
476 8897 -810
4372 1724 723
7057 3887 -888
8037 9391 -969
4860 4211 -837
5224 1074 395
289 4841 473
1404 449 21
4637 2369 -694
4566 5247 10
840 5975 810
9624 1933 -476
1185 5886 642
9376 5731 -904
2152 1557 769
1271 3036 -709
2284 8345 -794
6161 5434 -284
5639 1186 -291
1062 6138 -398
1613 924 -917
341 664 -558
8341 8912 439
9216 1858 656
269 7443 661
7754 8379 -896
3315 5404 -146
4908 4947 320
4876 7746 33
6961 8706 -181
7851 3348 378
7538 2445 -222
7878 1108 -319
2130 6802 -440
8756 358 -795
1177 1293 -650
7587 1483 183
693 2603 -887
6693 7926 716
8976 7098 -62
2399 3550 362
2120 3752 505
8374 3912 349
2780 5666 166
2101 419 467
7264 2070 538
5532 8802 760
651 5539 741
3465 9695 -77
123 655 -388
3343 5654 482
2794 6675 -486
4093 5609 745
5030 4138 620
4278 111 -145
8136 2940 419
5152 6827 -199
1274 1351 -466
5529 1091 354
3564 7304 -662
778 4311 -16
6695 2432 -901
9539 2224 190
5175 5289 714
4413 3465 537
4541 7153 -265
5442 7732 -927
9730 7841 200
1416 1052 -801
9687 8008 -236
5772 4691 813
8511 6872 -874
5715 5853 -883
8176 6493 31
1209 2077 728
6199 4362 250
6983 4886 929
1576 5598 490
2772 9747 410
1762 7319 362
3518 154 987
6635 3126 701
7901 3900 612
5319 3471 -435
491 8314 -239
141 6444 -671
2507 8005 -784
6943 3894 -960
8452 3776 599
5475 8541 -588
7424 4500 690
457 1383 818
8888 5275 21
9578 4859 -175
7865 6729 215
340 7988 -838
7636 2445 -742
9568 4404 -423
1056 6468 -251
6130 5038 -109
4265 5 371
2644 6830 -373
3910 3376 60
3709 8651 175
9264 9281 738
821 4443 42
7592 1799 87
1463 4862 266
2857 5870 -969
3305 5699 -275
7873 1198 93
3268 3866 -653
4628 4303 -688
7779 9562 219
1114 6557 332
4083 2055 791
4813 1276 -579
8589 9185 398
6940 2223 -56
9569 6074 689
7230 4032 940
9576 1152 63
7541 7922 997
2008 5686 -931
4616 5485 -655
6037 443 571
9366 6911 177
4591 8755 -102
979 3269 -859
4154 4155 279
2753 4981 863
1501 5301 -373
6051 4314 272
6164 4260 -463
973 4017 516
291 2281 121
1918 5278 -969
1807 2892 187
7645 8393 -835
9294 4762 -898
5341 7755 889
1662 8948 -524
9195 653 716
3735 6194 -318
4457 1427 751
3948 488 -819
5701 5063 568
4217 9000 463
4320 1680 -679
1578 6260 462
790 1870 382
7966 991 -392
8996 8520 -976
8539 4682 -293
3823 6692 419
2883 5502 244
7825 4638 -756
6698 1272 -938
5173 4048 -133
5817 6532 -474
7861 2886 585
8482 937 822
9675 6678 -720
1916 5150 338
3078 8366 -23
1179 3328 -873
9262 287 -882
7172 7998 -738
2145 7087 -353
6109 6012 -835
9622 204 -189
1928 3458 229
5172 818 -393
1562 4855 -928
2444 6980 -88
2329 5133 -586
7190 9835 -302
3281 683 -735
7652 7267 -950
149 8397 148
8288 1843 -434
4266 748 -407
8631 1519 -59
7053 9357 56
483 8876 601
7626 9699 -238
8112 8772 697
8523 3401 241
5936 988 822
2841 6886 -66
538 9467 963
892 5650 747
5936 5288 -766
9614 7278 343
299 15 -578
6889 2486 -765
841 5969 107
3252 4572 -476
605 3186 -767
7936 5741 201
7729 9289 -410
293 225 873
1056 7492 435
2227 9870 66
3047 834 40
87 4922 539
2531 7454 -686
9819 9021 -684
1253 3177 -176
9224 5408 125
8833 4048 188
3985 3764 620
7360 7076 -738
7598 970 -970
4968 6676 -516
5841 9777 -454
2429 2406 -222
3466 9431 -520
9138 3490 -900
4702 291 965
8758 4678 -390
7673 4965 -258
2276 9188 -438
3330 1889 253
7947 3868 165
1884 4572 -532
8948 5208 -822
2713 4480 -277
8391 8667 -992
5642 10 442
1864 6370 672
7905 1513 -535
934 4477 176
3160 8593 -743
3617 3366 332
4857 6185 314
1532 7841 -644
5112 8056 464
9642 186 -143
2913 4818 303
5473 5017 -627
4580 4973 420
901 4274 -946
21 2456 -673
1121 664 -991
2241 3306 743
4586 5212 -54
9281 4150 237
7327 483 -291
4869 3623 902
5368 2804 900
6786 37 580
3639 4971 -938
4579 6837 -877
8043 8971 -565
8299 7199 442
1032 384 706
9126 1767 494
9483 2218 -709
1152 5044 635
7752 4221 916
3362 8882 793
8361 2793 64
5835 6128 -945
5399 3490 -464
8750 5644 -224
7140 7365 -212
8530 1611 -930
1634 2259 -572
8298 969 981
6751 3693 -914
9196 4638 710
8685 1012 169
2980 2677 153
4148 4121 202
70 2736 717
2604 4873 -785
1875 1894 990
7897 1480 709
9773 3463 394
2650 6797 -223
7704 2393 -652
8077 1047 -826
8488 5830 -515
4593 8526 -346
9806 5104 119
8694 5682 778
2968 1141 723
3159 25 -418
7577 2090 -272
626 9868 -560
1332 1052 920
674 6781 -452
389 6211 -271
3140 7495 610
5299 8764 219
2383 2940 -131
9233 4773 -720
1383 5763 -525
2741 4494 -439
3164 3407 59
3427 6035 -289
7941 7743 -373
6936 7229 973
6129 8199 196
817 1473 155
2108 6224 -180
242 3058 174
6554 9601 -651
864 5353 52
1636 4697 847
8789 6083 -914
3706 7378 838
7351 2638 -949
7292 1701 904
8320 753 79
4919 9045 594
6044 1431 400
6837 3811 -5
3235 8580 603
4161 6356 120
8174 2388 -401
5193 984 900
1299 2297 -785
4257 6967 -881
588 4917 -349
5261 4228 984
3816 8394 233
9330 333 885
3388 4245 -634
873 8962 -987
4685 2922 -996
8529 7825 -239
2752 1385 480
1566 2697 685
7357 8710 827
279 1267 402
2679 8439 643
912 8468 977
7714 2756 443
1649 4276 -82
2622 6850 -708
2266 8809 -828
542 3308 -750
2413 5414 -159
4660 8675 19
2736 1915 -360
397 1532 -181
6639 663 -47
3169 7256 -699
4846 770 -340
5635 4647 826
2907 8118 899
5853 6510 -889
2182 4130 794
862 6173 -345
4068 8816 -588
8189 3793 -210
4122 6030 666
963 6441 -459
2061 801 871
7189 8617 173
2630 3958 302
4302 7494 511
621 6446 995
7216 4007 614
7032 5585 982
359 441 190
6145 1674 -556
3906 1842 226
4199 9690 -205
6783 3373 103
2319 3088 -218
7503 3002 -617
3019 5878 -617
550 7499 -621
4211 606 -618
5472 3629 -481
3639 8541 253
4200 8732 354
3432 1866 -155
9233 7832 529
579 4040 -558
5865 1570 -988
4954 662 -93
2375 3474 948
37 5451 51
1492 5120 -363
2610 806 186
5660 8016 -174
2807 1119 -394
139 533 509
3259 8399 -416
2124 4969 200
1001 8511 -284
864 8804 -129
4013 2619 -632
8399 2448 863
2075 5736 -485
478 2162 -618
3860 1073 987
6532 689 -1
7008 1412 -732
8477 9666 140
896 4752 -395
6434 9629 328
2105 1723 -736
9432 648 333
4194 7671 727
8453 2819 142
8866 833 -500
8587 4335 -212
7564 2758 -921
4436 4735 505
3584 6978 -170
5783 8143 953
43 955 -678
4750 3711 430
9152 184 -690
4447 2514 -27
1225 9852 767
5089 570 -99
992 9630 167
3819 1740 -317
5955 1931 339
1158 147 654
5859 8438 123
405 3114 626
7781 479 882
3844 99 -823
7400 1511 -485
4546 1247 116
3712 678 -157
9653 3847 -372
1538 170 -923
6676 8600 -178
4317 3519 382
2982 5861 136
3199 5612 -776
4111 6038 -223
3725 9714 -737
5361 6007 278
4195 4881 596
9627 616 606
4736 4705 285
732 3831 -133
3885 5713 201
5855 6788 -421
9158 8489 687
6104 768 184
1867 4332 793
4930 5613 336
1295 8940 -44
8587 2703 18
2080 3308 576
908 5549 -447
2751 5704 231
4446 6374 334
9844 8605 575
4100 2931 -22
9190 5033 717
7863 8365 -733
7215 2881 -90
8483 7282 85
6182 9554 -812
4985 3581 -888
6336 8584 -901
9444 5796 -709
3246 753 30
5773 3491 -557
4480 2234 213
5492 8749 -895
9508 6903 -258
6783 9248 -494
198 7585 -615
4904 9263 72
6497 963 -598
6903 6670 144
8296 5545 164
7474 8186 795
8703 8807 -852
2170 2529 -778
7692 2675 -268
1319 7502 579
3131 4441 144
2230 8390 -723
181 5130 689
5094 4568 -790
8812 5554 -337
6603 9129 -24
7698 7820 93
7327 3246 524
7532 9181 -622
5345 1884 -330
7185 5365 309
6793 5130 -84
43 6295 148
2028 8728 -137
6487 1976 971
5905 5081 -20
6023 6613 -848
52 5518 -555
9065 7734 334
4050 7158 563
4317 7913 -848
3834 3828 476
4335 8793 -238
6965 6718 888
4812 3392 -550
8179 838 -898
1653 2111 -317
7875 4516 -970
8555 1785 -333
2013 6825 692
6813 1886 20
6589 9194 -915
8225 1514 115
7137 5394 966
6786 3216 693
5661 4387 -835
8360 5115 -207
3681 5778 -470
3836 7621 -863
6711 7918 391
4475 1447 -770
4814 2650 -594
3548 5670 -584
7854 4989 275
3624 9337 -65
5927 2583 757
8624 4440 972
8861 537 -270
8935 5973 498
2071 4981 411
1560 8476 196
1907 8480 -608
1454 3048 326
4346 876 -707
8762 1211 123
9617 9547 -783
3417 9195 -572
1058 839 -295
5203 6557 869
2668 7398 911
1588 4350 20
6625 2543 -140
6486 9121 986
9260 3134 447
3988 8262 -823
4439 1618 907
9167 851 903
600 2190 620
3370 4217 435
9163 7481 -940
2273 6369 974
5545 4314 -554
4738 5668 -379
1585 4939 848
9123 9218 905
6303 2215 760
2103 2389 11
3997 5729 423
5191 2684 834
6763 6103 252
6954 7035 712
2691 5575 -914
6748 7016 -495
1393 4312 647
4788 3294 -22
3073 1015 730
3903 7679 98
5105 1140 759
4513 8945 -332
3503 2050 349
6600 8147 -824
1796 3303 454
7620 5074 -324
8446 5370 736
4072 4588 -200
5232 6502 258
8348 2716 192
9560 6752 -815
7823 7670 632
6437 4653 -490
3544 7546 -992
5633 1940 832
7651 8819 -268
144 6654 -403
3619 2107 -92
1639 6174 230
7237 1397 -770
8972 442 43
6028 911 -557
5930 3268 -500
7664 5746 -757
2296 6222 -594
4376 8902 493
890 9440 -696
8569 6025 9
6115 9859 -794
800 3032 -224
1373 2442 163
9401 5412 -432
2743 9630 240
8412 7766 -257
7211 1754 191
6187 2311 854
4427 1830 -277
2951 4604 -573
4296 1420 -767
7315 1757 777
6167 3232 417
6051 1718 539
8063 7822 357
8418 9858 -314
1620 2580 -140
5249 5198 -10
8672 6661 -628
3874 7736 944
866 7841 189
605 7188 -335
4852 7148 -554
5223 7097 363
4130 3592 -231
3185 5249 -97
3533 4887 -984
5183 8061 -575
276 7649 390
413 4261 -42
8538 9507 233
69 7492 763
4143 6261 567
4568 8125 -453
2279 7727 -508
7495 9443 610
9159 2260 -1
5465 1118 71
6016 6948 -647
1754 6468 690
8144 770 -531
8405 7817 61
9065 4100 579
2662 3207 -208
9308 4800 337
6197 5898 -953
134 9291 -788
2321 2730 -806
1105 738 439
1335 2194 791
1425 412 -422
8643 8352 -630
8788 3802 -432
1560 5785 804
880 8743 995
141 3509 -99
8495 215 122
1944 178 -746
8732 5329 959
6349 9810 356
3450 1037 -932
8737 8402 -612
4869 4392 -788
4783 8830 -307
8220 7302 631
4891 5364 447
1332 5112 608
4961 3079 -777
2377 3323 -73
3354 1388 -137
5076 7526 77
8093 1184 -51
5595 7123 -856
7684 6 -208
5436 2250 611
6998 2046 -143
5160 3197 -775
8387 5330 270
4150 3415 -915
1852 5931 430
602 2074 420
7684 8391 836
7174 7007 831
9723 1832 892
1575 94 977
9060 9230 387
1801 5466 800
6521 4001 542
8596 8708 -988
8233 9096 -45
6392 1094 409
328 2926 823
5714 4208 -359
3783 5767 -960
3305 909 377
427 3299 624
4104 4 477
9381 6805 -21
5271 7651 12
3032 9665 143
3951 6889 -896
5819 546 237
2261 4621 -540
5920 6468 -807
9399 5542 413
3584 9553 -430
8983 4457 986
5090 8225 681
2412 9840 405
4736 5096 160
9287 3218 67
2861 6638 -985
6168 9041 -390
1790 304 -409
3390 5683 528
9842 3648 547
9797 7642 -775
6408 5001 916
6685 8536 800
6033 2372 798
8739 1151 -629
6638 7845 -385
301 1759 -356
3498 6868 -485
1079 2592 -984
6639 9785 539
3326 4771 -825
7699 5906 900
627 7960 30
2324 6657 -807
8281 3351 -495
8014 2669 -855
2170 2943 237
6223 6491 -996
1574 3827 18
4932 9480 115
8475 2608 544
8684 3214 -669
6467 8555 622
8478 7370 -963
1967 2581 617
8806 3078 -388
1598 9625 155
8166 334 443
8211 8421 -68
3977 2026 718
5438 5700 -223
9718 6919 -24
3414 3228 732
