20
908 828
290 623 200
574 212 -255
672 200 580
307 598 -604
178 796 470
350 89 -1
580 200 456
60 298 975
544 225 446
522 367 -192
810 539 394
232 565 -370
696 600 -761
88 34 -570
507 63 102
543 571 430
267 675 689
100 552 -124
211 220 167
377 526 -1
553 182 568
99 654 376
473 804 -261
743 514 -470
670 300 100
375 440 -317
745 2 156
297 816 -301
634 105 -303
284 294 -505
29 775 92
789 204 664
624 208 935
97 137 928
723 540 627
545 735 661
550 276 -272
366 480 248
17 309 93
802 9 650
377 642 -957
179 637 -429
441 101 904
526 468 -402
17 4 151
119 294 -673
151 713 876
605 382 -980
721 382 -411
131 559 -475
371 204 -349
587 421 569
750 540 72
768 769 907
447 683 844
119 210 -427
134 460 -989
795 499 -428
60 255 534
344 65 709
492 750 -787
367 83 692
401 67 -15
121 277 403
561 629 116
200 409 844
42 297 -878
469 774 -646
75 245 -326
809 427 545
80 109 -304
775 737 274
316 489 772
528 209 7
402 172 -396
233 625 -586
418 265 -73
584 172 590
69 23 -517
773 736 646
642 451 850
33 156 483
344 602 -46
576 481 192
187 376 -812
484 394 -474
15 20 990
331 380 513
106 595 -648
62 341 -238
764 200 908
552 413 -950
414 597 699
679 338 76
472 109 828
272 43 -994
798 30 712
263 42 -980
496 260 566
376 773 127
28 349 -496
708 329 -910
292 577 424
545 204 373
476 177 54
575 750 91
286 298 202
738 541 -504
822 404 -845
520 820 -216
77 505 -205
738 587 -97
695 499 -296
603 273 -401
518 670 -41
461 434 -217
279 494 -608
488 624 742
538 730 747
596 183 702
10 811 864
362 137 819
77 206 -850
730 609 756
704 693 729
671 745 -474
86 213 -111
692 400 871
442 320 821
365 728 -526
131 456 -670
53 515 -56
740 79 318
628 757 194
190 337 -128
645 118 -585
368 296 -86
114 1 -766
167 666 -564
25 173 795
277 560 -946
61 673 -149
106 143 -91
162 6 -852
783 691 338
396 494 -789
770 671 -168
228 688 -292
152 417 918
251 558 322
318 448 -514
471 386 -411
482 557 960
612 440 487
134 433 -599
20 325 -303
249 96 682
679 322 -152
820 201 -440
102 288 652
388 248 -798
637 249 725
792 743 433
331 139 -737
240 367 464
555 479 -167
542 533 -212
305 372 559
208 704 519
159 363 -535
259 390 61
268 147 -180
760 38 -139
264 304 -863
252 452 242
553 122 -828
776 482 171
664 774 635
795 403 881
84 354 766
451 346 238
352 522 -38
992 879
258 593 707
460 166 -932
265 208 -255
618 112 701
638 52 394
539 209 -751
91 777 -993
462 31 -553
945 983 490
494 389 -269
454 640 -75
463 59 286
847 899 852
161 239 238
108 296 919
448 84 -887
321 879 227
694 496 -320
150 527 -498
480 375 503
814 130 303
420 749 570
224 409 14
499 28 -104
517 411 135
338 844 -135
524 798 656
22 231 -519
612 214 385
602 721 -134
115 544 700
775 974 -204
759 179 126
201 431 -867
282 775 -830
804 805 -827
313 914 -479
675 968 -126
121 141 -622
466 247 229
888 625 -84
979 103 982
9 616 -361
128 469 -265
393 170 954
277 949 -287
56 428 -249
338 237 360
718 781 -929
98 373 -63
644 817 256
522 650 590
93 713 938
339 415 -13
456 443 331
928 511 363
688 761 833
763 431 -126
237 886 -771
368 719 -11
519 211 114
342 706 522
393 536 785
398 232 224
217 313 930
779 197 -271
303 275 628
459 793 587
850 231 63
350 469 -860
127 88 -533
832 151 43
821 292 -812
425 511 175
331 330 41
813 456 -700
158 192 195
942 745 -950
742 738 683
428 178 734
102 282 217
151 632 434
226 235 -156
414 553 888
552 293 -530
697 792 477
346 927 155
818 431 -287
912 386 -623
659 100 591
765 44 969
307 306 319
177 595 -381
555 149 -231
159 158 -803
738 165 -433
889 909 -724
257 21 -987
683 391 662
406 4 -337
120 540 -79
103 144 555
197 11 607
779 661 -409
592 119 -652
290 340 776
462 511 -908
899 677 766
717 525 -459
837 720 983
913 204 -700
664 79 -901
802 361 -463
514 267 225
100 466 930
283 303 -362
549 598 353
889 956 -730
18 417 -872
487 818 -365
444 981 620
46 376 -989
307 675 -573
169 892 345
938 474 -651
301 478 725
544 491 257
417 189 -828
129 97 -554
135 701 105
64 342 -144
961 442 820
495 142 -721
963 390 170
94 289 -639
541 509 -55
202 521 -968
901 301 -412
414 284 793
340 532 534
879 796 808
302 495 175
854 244 219
496 137 139
52 877 -59
373 810 439
836 678 387
936 130 184
165 560 326
599 17 826
165 641 966
604 420 205
676 440 333
154 639 293
927 327 250
172 850 509
291 167 594
469 240 359
864 181 774
382 314 170
96 113 -420
979 985 805
435 172 571
762 403 213
481 548 -63
287 616 -975
573 672 -973
272 931 -882
778 338 -863
206 772 -560
589 310 676
414 839 -187
328 716 787
558 773 -802
200 329 -683
132 927 -255
329 962 -414
369 39 891
530 337 -839
606 364 -383
346 459 -15
423 394 -689
56 463 -759
482 822 553
896 313 -260
103 570 -516
484 148 754
719 910 291
952 465 31
984 771 -121
886 718 -638
893 63 375
314 474 -867
677 425 -912
894 817 987
244 580 955
507 202 482
723 491 140
383 556 651
407 131 711
419 90 722
214 253 -583
27 564 218
318 559 933
387 277 -365
21 842 459
219 574 -728
494 236 -159
987 406 925
71 102 395
251 951 -336
879 696 -978
187 262 398
144 632 12
400 75 308
761 313 -243
817 525 908
395 109 -204
566 92 281
343 189 126
959 358 -403
837 990 485
313 456 -904
350 22 428
746 586 917
191 914 551
563 349 166
849 622 -992
902 315 418
286 319 284
467 207 618
9 766 184
955 545 875
268 644 776
954 691 -830
88 844 -593
777 564 678
530 441 -998
837 11 -670
418 52 -298
898 497 238
791 568 96
242 591 41
537 848 712
314 531 828
438 521 957
244 159 44
31 119 876
443 854 794
443 757 -800
326 371 223
911 275 -928
800 454 263
296 978 -480
345 449 -423
344 469 521
975 756 -247
210 554 -285
481 68 697
414 648 -537
494 371 271
658 567 339
448 447 56
953 697 572
944 484 -417
376 224 -983
172 816 452
601 103 62
88 102 827
516 184 -130
684 308 -284
841 838 101
907 163 994
323 161 -222
186 958 -813
147 119 649
663 59 848
155 448 -172
760 6 -298
839 473 -52
785 662 140
835 716 87
811 579 -439
971 668 -637
299 869 -105
776 827 668
840 881 -371
561 311 -209
506 152 -977
969 603 -409
165 890 322
890 864 800
242 8 783
45 597 328
807 654 756
368 334 680
231 505 584
861 90 205
254 139 741
759 686 230
450 552 873
144 625 105
861 299 978
957 860 73
173 62 845
422 767 -864
282 420 -294
382 716 221
572 888 -60
818 532 -660
80 718 403
267 144 -752
61 362 34
285 238 308
717 647 -107
682 532 372
548 235 530
912 200 405
627 313 409
424 301 951
849 937 92
232 555 -703
590 367 -955
836 472 430
467 359 -988
112 828 90
185 151 505
288 367 -119
291 231 819
145 549 -595
725 439 91
887 487 930
429 776 -88
791 831 -956
946 766 224
712 30 544
656 895 -815
851 339 211
195 971 137
940 240 -441
230 987 483
895 933 -80
652 164 -543
253 77 581
101 711 -182
703 328 -348
729 454 889
51 238 151
287 387 -200
59 602 -350
840 223 -23
856 108 309
371 339 -508
495 623 -379
42 961 -535
192 10 261
760 798 -881
30 101 769
295 270 220
254 53 547
228 570 -898
324 806 347
61 263 -897
424 620 -844
493 622 -261
185 664 -520
616 650 995
320 246 -851
891 691 990
633 164 -999
703 607 -673
293 241 -24
619 546 830
654 585 -648
897 629 -877
397 185 544
247 733 979
197 352 604
443 634 669
226 410 931
759 364 -629
469 761 420
873 192 706
337 461 715
583 503 531
511 176 780
909 531 47
953 653 856
381 387 380
305 207 758
190 515 -6
607 269 -497
427 976 -491
279 647 318
84 631 222
806 707 -965
945 975 -270
75 815 -463
854 805 -523
963 601 -683
497 2 -921
336 803 436
888 198 -128
339 934 -651
905 617 502
382 12 -288
128 423 -187
550 167 790
808 740 276
692 943 287
239 560 -626
679 144 915
716 778 -946
912 767 17
733 856 -397
362 497 53
797 913 965
517 957 -976
813 683 -652
818 524 15
623 367 -104
162 504 93
843 940 -309
872 831 746
902 881 -701
628 362 259
22 820 632
246 617 -997
698 464 575
530 132 728
798 578 311
283 239 -665
765 238 810
380 891 -943
789 550 -404
837 203 -872
634 68 -677
90 710 626
202 784 -556
903 370 878
710 820 705
634 667 623
111 944 -928
49 626 441
349 35 944
362 411 37
63 542 -694
814 203 -538
156 813 761
839 575 811
190 610 -263
329 799 333
70 862 606
665 425 637
258 474 190
589 3 -574
31 252 -785
62 339 844
738 677 347
185 631 -389
437 982 623
817 121 -326
969 361 971
878 727 -770
189 599 -490
464 958 355
256 526 -712
346 771 -506
819 354 210
680 129 -214
427 966 687
552 599 976
498 45 -873
739 974 -196
167 915 228
367 936 475
365 989 -911
668 807 -501
677 126 -432
50 18 196
745 403 -990
134 325 -403
819 906 -792
829 22 -507
623 26 392
68 214 -466
473 23 -419
69 663 76
294 220 618
111 983 -891
189 880 -304
138 153 158
238 658 245
861 282 60
212 821 719
53 541 -529
711 622 54
924 650 370
668 315 184
58 17 -26
442 222 227
279 291 -140
457 576 949
690 282 637
429 246 -514
840 19 -947
338 949 -559
582 32 46
275 271 -984
519 154 346
809 413 -665
335 51 -525
272 191 222
358 875 -833
273 463 467
728 5 591
180 903 -936
121 613 96
263 504 277
321 43 471
778 188 -202
971 312 443
362 612 504
50 781 -859
758 379 -450
460 111 215
340 518 608
428 662 730
232 291 -12
976 41 -791
339 852 435
875 355 -345
115 454 -653
670 193 382
503 145 -870
616 20 -206
386 332 542
210 716 28
425 24 685
46 889 136
276 833 -173
864 700 86
753 401 666
990 21 -180
655 527 -920
542 450 983
20 47 51
338 537 502
64 17 63
443 511 377
235 28 364
669 687 -169
742 374 431
978 623 -53
15 68 -810
454 165 929
760 503 842
940 785 575
967 78 -182
880 837 -397
528 335 -240
867 976 112
976 572 -202
126 785 -959
309 983 -651
225 142 -916
132 488 -732
639 28 94
906 979 -695
165 467 615
207 476 970
478 25 312
772 942 -18
330 904 755
537 301 990
283 603 -901
851 40 999
304 451 935
1 155 86
394 210 -973
73 34 183
497 583 -982
473 722 6
359 253 -741
665 394 -845
726 456 -205
613 297 -639
524 7 -651
469 447 906
369 980 -253
911 672 70
172 787 -823
325 935 305
303 100 -459
84 619 -670
431 159 -809
413 352 884
723 67 -176
133 19 836
609 550 -525
592 42 -4
534 943 -544
406 911 -798
494 65 31
68 747 931
919 525 196
551 344 916
685 111 -152
814 909 -528
32 813 -568
814 895 785
612 435 -510
145 161 889
525 95 113
141 724 281
488 655 273
550 491 493
33 364 -462
83 383 982
982 217 -350
293 248 -400
151 810 234
885 812 521
445 367 14
125 128 -616
528 637 575
781 704 -500
842 248 305
18 249 935
776 811 565
7 234 -606
969 294 -823
511 809 -254
721 227 -409
886 517 155
167 410 -475
242 189 938
576 525 -613
324 212 -485
622 155 -92
233 197 -517
404 359 -377
902 731 -772
373 321 204
921 738 -17
97 316 97
985 787 -302
701 319 -62
957 288 222
960 757 -261
705 196 546
4 212 -443
851 100 149
462 751 -614
743 663 786
877 196 -365
167 707 -547
284 736 365
317 480 -941
163 519 -767
110 745 -255
403 220 62
164 501 741
641 58 -389
687 365 -940
902 829 -308
303 63 600
662 615 -335
151 962 739
122 262 742
503 902 38
356 352 653
481 955 528
76 854 -374
828 606 657
992 535 722
920 231 122
227 44 -900
57 478 666
901 137 -123
954 773 -224
473 765 45
900 899 -120
555 725 -322
564 820 -75
571 176 467
273 34 949
263 793 996
419 34 -974
618 708 319
646 388 577
281 727 107
424 578 -12
186 619 469
850 122 787
871 95 294
675 641 -290
287 223 -503
396 293 -260
129 593 -414
750 555 -403
571 476 -805
512 867 318
619 973 -904
644 41 574
44 761 -35
503 515 -502
38 686 137
234 395 562
438 862 805
842 724 996
18 32 -465
685 341 556
862 800 94
189 613 953
385 263 661
293 828 -882
878 32 -318
763 195 -941
582 785 308
202 442 16
23 966 583
329 934 -720
773 896 205
6 890 -406
482 426 803
777 625 598
47 131 43
421 137 -690
176 848 -627
240 671 -763
738 140 -427
327 313 328
805 714 492
153 383 683
952 501 755
89 171 836
87 55 195
432 740 -166
266 576 458
823 156 980
767 501 356
57 275 -835
991 798 -790
625 219 -856
966 186 528
313 509 -639
441 473 741
52 171 -305
476 527 474
520 490 -124
768 960 -379
941 323 674
297 656 -891
807 511 -172
808 753 954
58 840 -36
669 144 908
164 794 -93
771 452 -814
814 666 899
936 375 676
335 691 306
592 918 755
426 583 901
505 948 883
313 382 214
32 389 260
862 241 409
395 270 -700
458 787 -947
536 718 442
779 603 -177
93 340 -858
537 219 452
895 484 -248
774 183 63
64 473 982
31 383 -780
367 344 279
520 184 -898
315 455 161
612 470 418
302 601 -672
944 628 -6
523 555 334
347 473 -103
309 100 418
154 109 -227
75 654 856
983 133 678
128 695 500
986 318 -935
222 163 315
605 505 -425
37 700 912
867 562 165
352 206 -421
60 64 606
827 237 -785
220 248 -350
208 459 717
146 150 -527
583 846 -618
726 41 -327
134 842 -227
678 786 389
803 779 115
311 170 169
416 343 -993
356 722 -555
615 576 -613
452 292 940
740 375 794
717 580 303
745 264 -45
557 544 -87
36 636 571
102 480 307
336 353 124
914 203 626
242 328 968
83 743 -431
330 741 -285
890 567 481
703 279 215
699 320 869
718 937 996
426 748 -982
507 241 -227
648 713 -402
31 531 886
247 455 -172
823 738 -372
713 899 709
508 230 505
613 833 594
373 991 137
476 755 530
489 678 241
790 589 537
279 798 -594
927 715 -952
263 227 -273
560 196 -715
799 885 -749
653 746 -691
185 745 -518
133 316 -661
946 836 -266
623 390 -828
526 111 -399
179 497 383
439 486 -627
891 858 -527
516 28 876
185 618 197
293 76 -386
237 23 -939
723 433 774
171 592 232
32 924 -355
779 158 -413
210 601 -651
526 652 -825
417 441 -322
297 460 -808
567 138 827
367 604 12
474 104 -474
839 891 871
777 488 835
593 527 -812
868 700 25
258 758 930
735 747 -811
291 906 -564
384 529 -301
621 680 -775
863 908
394 690 241
143 601 891
699 438 -464
54 701 848
490 851 -515
735 602 169
608 62 438
74 385 583
716 167 261
544 852 -435
801 203 510
350 204 -99
172 75 -872
707 760 -659
705 182 -256
496 199 468
529 118 234
853 343 -261
485 444 225
792 773 -282
687 298 407
496 778 -682
789 491 -354
161 525 41
773 259 818
703 577 -382
355 684 -392
590 561 425
349 631 -802
350 262 -529
486 783 871
692 185 950
513 212 -200
774 711 307
391 816 138
483 4 -480
667 826 -135
419 762 -560
9 635 256
647 533 868
761 430 597
733 853 -305
348 6 -911
69 479 531
779 144 -51
42 313 219
34 662 589
756 485 -801
336 507 -620
396 674 229
240 681 -177
718 824 -329
556 105 -47
389 853 -974
61 42 -306
288 246 -836
29 369 869
543 68 694
150 5 37
828 679 637
689 341 -685
609 19 603
695 738 159
395 659 865
701 429 -578
798 547 -794
14 243 -579
235 529 -400
224 309 89
627 528 931
482 56 -646
519 568 -414
498 364 154
149 501 -301
514 133 -109
236 98 -563
28 632 340
809 477 728
456 760 900
261 203 -726
615 583 401
598 114 -294
757 596 182
619 58 -720
256 770 -290
539 860 30
762 172 40
311 745 876
401 666 989
114 854 275
569 517 -836
125 246 -856
408 634 21
543 835 234
190 390 698
31 521 -677
143 57 -25
543 430 -567
701 317 -432
475 489 -848
262 810 -631
667 776 301
123 407 580
598 171 108
122 384 -353
490 712 421
671 3 -367
504 822 288
800 790 -973
421 293 -279
672 99 -192
478 814 509
417 808 898
771 237 -981
517 825 490
621 314 762
12 321 -919
253 262 -899
755 664 -677
541 395 -39
684 403 -90
780 203 713
295 645 851
445 691 -994
217 184 968
379 715 232
297 84 885
707 69 537
495 674 490
625 270 -297
822 381 -322
819 652 947
289 789 432
116 468 -870
620 642 -759
238 115 -537
614 457 -297
536 359 437
145 66 729
556 743 -446
76 152 -888
707 334 295
784 5 203
654 799 -759
34 80 -149
824 234 298
757 396 -272
212 161 949
824 729 487
67 9 289
653 543 -709
112 606 192
613 28 -771
432 61 -694
693 317 -612
128 782 -423
108 291 -299
792 293 -324
636 360 492
77 258 286
38 135 748
511 227 -336
148 219 82
376 441 443
368 523 803
832 80 63
397 840 -375
303 621 -253
590 544 154
294 820 -476
232 438 709
263 480 -430
217 610 261
303 697 -902
104 423 692
749 586 128
11 738 465
687 700 -415
744 703 -759
522 419 -703
300 107 414
448 570 -326
622 715 677
546 793 760
142 206 -585
211 218 -762
387 218 -173
139 542 -697
264 220 88
845 477 839
192 295 -130
847 50 -143
384 633 -818
430 345 171
576 406 -568
318 140 -561
696 749 675
685 121 -597
392 825 -211
600 82 290
299 396 -20
615 794 -123
397 644 -353
450 205 -798
290 784 -503
830 257 -976
780 208 -559
332 209 -718
362 92 -3
296 863 -844
789 278 -76
725 848 51
730 317 -568
250 235 -532
110 58 288
239 487 -81
372 24 13
670 767 593
249 541 695
542 488 254
562 65 -757
650 571 772
862 134 -98
398 149 -435
502 297 237
333 727 802
801 615 119
322 235 567
663 432 -348
407 542 -655
200 212 -667
557 850 -523
571 535 -36
125 666 -149
309 540 791
840 332 -37
394 169 -837
6 675 458
377 518 838
177 541 -987
724 193 -278
159 100 -907
210 282 -368
616 859 928
380 656 -812
500 813 924
386 795 657
58 435 -429
405 246 -786
15 197 -452
276 109 -807
198 858 -809
119 740 -699
594 129 506
251 165 -784
318 133 -956
192 188 -45
172 267 312
507 349 783
708 549 -629
753 591 309
819 685 621
188 797 -910
39 717 118
760 777 -199
560 65 -823
583 656 548
614 458 -766
844 433 574
736 348 -212
555 347 -156
683 143 -887
156 742 -541
169 693 630
270 5 -960
681 662 -135
148 125 693
317 689 -966
666 642 278
394 140 -235
685 797 200
65 567 -365
837 285 -15
119 529 617
537 207 28
34 1 -629
510 587 370
120 674 -670
251 722 231
843 402 254
299 288 -902
83 430 -326
227 561 82
304 507 -903
406 786 421
725 542 -742
504 547 -862
230 33 -627
118 155 774
531 526 694
495 164 957
739 777 503
346 55 850
710 16 -524
51 704 419
215 599 323
293 512 333
594 134 -127
171 435 557
79 795 -460
26 824 -867
807 774 13
410 249 429
763 357 -563
538 481 -261
592 664 -501
191 682 751
760 446 789
186 842 -236
492 441 928
804 564 -796
612 97 598
862 198 868
198 831 -223
731 314 846
357 159 577
213 323 -166
453 604 -243
127 470 732
270 8 28
473 585 -502
50 595 -714
759 476 344
316 704 -652
525 696 84
104 373 257
712 381 977
349 16 351
414 260 -230
318 412 43
203 536 -731
307 85 905
784 647 640
264 557 -984
693 442 -513
192 820 947
186 429 -228
265 66 -899
570 290 -281
108 368 -656
186 422 968
574 715 -74
272 298 -696
776 584 207
752 859 -15
802 317 623
119 219 769
12 630 23
220 64 434
772 671 334
778 320 340
316 677 -174
623 783 664
745 572 -154
363 69 -435
842 785 61
552 82 -490
386 115 -743
287 106 599
651 216 426
166 559 -811
84 132 793
479 478 -13
452 861 -209
200 194 -60
712 359 39
636 440 -549
569 580 -789
464 572 -250
399 263 739
186 832 -309
103 549 754
481 519 434
192 715 -93
127 93 -6
3 711 -148
723 270 382
4 269 -345
265 576 -828
628 462 580
437 635 73
264 21 -604
33 770 297
285 680 905
49 459 -366
220 556 902
63 751 -567
616 182 434
236 465 345
148 420 -365
793 82 426
623 54 415
621 219 966
569 782 -187
862 813 -336
686 327 536
683 530 -174
117 861 54
716 130 -553
126 301 910
201 217 462
315 481 -423
117 347 378
688 477 -130
530 213 372
809 810 -370
339 289 429
278 298 -865
218 92 782
134 491 149
836 594 -266
21 38 -337
299 336 -573
813 846 266
405 47 919
595 409 2
157 94 -100
733 763 687
701 207 908
749 331 274
746 765 385
807 815 659
357 116 -805
242 388 30
339 627 783
340 719 -506
170 278 -834
277 858 102
830 767 570
681 353 330
177 829 485
659 651 553
597 804 295
37 752 -358
500 433 -799
449 600 -300
507 278 145
588 513 161
151 384 -601
260 680 -804
805 262 549
750 520 -187
287 392 877
851 844 -572
533 69 204
321 482 -916
143 477 -820
38 111 308
346 531 835
123 469 -555
465 38 -881
240 228 721
315 421 -205
377 841 -422
611 359 -333
701 129 -784
418 521 939
171 437 -535
332 655 -926
96 106 998
74 160 896
180 428 -277
225 63 80
453 21 -400
749 247 -911
73 179 -910
531 474 -482
595 792 -179
310 622 721
292 660 -906
833 207 527
473 625 208
381 24 784
805 181 -779
120 794 -558
409 284 999
687 320 -536
376 248 -627
418 283 -571
825 722 -707
127 508 332
350 297 968
